Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","024","Angola","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","1133.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","1151.7","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","1106.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","855","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","740.4","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","647.7","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","565.5","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2015","2015","kg/ha","651.3","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2016","2016","kg/ha","632.3","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2017","2017","kg/ha","909.3","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2018","2018","kg/ha","982.9","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2019","2019","kg/ha","1030.3","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2020","2020","kg/ha","1039.8","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2021","2021","kg/ha","1024.2","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2022","2022","kg/ha","1030.6","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2023","2023","kg/ha","1091.3","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0141","Soya beans","2024","2024","kg/ha","1135.6","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","38999.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","38990.4","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","39001.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","39001","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","39056.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","39166.9","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","39442.1","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","39314.2","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","39363.2","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","39419.8","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","706.9","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","707.2","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","707.9","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","708.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","708.8","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","709.5","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","710.7","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","710.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","710.8","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","711.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2015","2015","kg/ha","962.2","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2016","2016","kg/ha","946.6","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2017","2017","kg/ha","931","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2018","2018","kg/ha","915.3","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2019","2019","kg/ha","879.8","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2020","2020","kg/ha","669.5","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2021","2021","kg/ha","474.2","E","Estimated value",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2022","2022","kg/ha","591","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2023","2023","kg/ha","1163.4","A","Official figure",""
"QCL","Crops and livestock products","024","Angola","5412","Yield","0111","Wheat","2024","2024","kg/ha","1724.7","A","Official figure",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","1579.6","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","1843.2","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","2030.7","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","2233.9","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","1988.8","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","1881.1","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","2000.9","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","1952.2","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","1940.5","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","1963.3","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","175","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","175","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","175","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","175","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","171.8","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","170.9","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","174.3","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","177.4","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","179.1","E","Estimated value",""
"QCL","Crops and livestock products","028","Antigua and Barbuda","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","180.8","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2015","2015","kg/ha","3264.2","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2016","2016","kg/ha","3960.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2017","2017","kg/ha","4299.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2018","2018","kg/ha","4182.7","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2019","2019","kg/ha","3374.9","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2020","2020","kg/ha","3348.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2021","2021","kg/ha","4010.1","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2022","2022","kg/ha","3952.9","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2023","2023","kg/ha","2953.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0115","Barley","2024","2024","kg/ha","3931.2","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","7309","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","7442.7","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","7575.9","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","6088.3","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","7861.5","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","7553.9","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","7429.6","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","6732.9","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","5109.4","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","6580.8","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5412","Yield","0113","Rice","2015","2015","kg/ha","6698.9","A","Official figure",""
